/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_13_994.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_13_994.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_13_994.jpg,0,1,0,30.19039
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_14_096.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_14_096.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_14_096.jpg,-0.15,1,0,30.18657
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_14_198.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_14_198.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_14_198.jpg,-0.4,1,0,30.15739
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_14_301.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_14_301.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_14_301.jpg,0,1,0,30.18546
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_14_408.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_14_408.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_14_408.jpg,0,1,0,30.18976
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_14_519.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_14_519.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_14_519.jpg,0,1,0,30.19028
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_14_621.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_14_621.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_14_621.jpg,0,1,0,30.19024
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_14_722.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_14_722.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_14_722.jpg,-0.1,1,0,30.18788
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_14_820.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_14_820.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_14_820.jpg,-0.35,1,0,30.16368
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_14_920.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_14_920.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_14_920.jpg,-0.6000001,1,0,30.13322
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_15_026.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_15_026.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_15_026.jpg,0,1,0,30.18704
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_15_127.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_15_127.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_15_127.jpg,0,1,0,30.18993
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_15_226.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_15_226.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_15_226.jpg,0,1,0,30.19027
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_15_320.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_15_320.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_15_320.jpg,-0.25,1,0,30.17617
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_15_416.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_15_416.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_15_416.jpg,0,1,0,30.19004
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_15_518.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_15_518.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_15_518.jpg,0,1,0,30.19028
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_15_622.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_15_622.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_15_622.jpg,0,1,0,30.19031
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_15_725.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_15_725.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_15_725.jpg,0,1,0,30.19031
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_15_827.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_15_827.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_15_827.jpg,-0.1,1,0,30.1877
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_15_929.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_15_929.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_15_929.jpg,-0.35,1,0,30.1635
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_16_032.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_16_032.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_16_032.jpg,0,1,0,30.18549
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_16_135.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_16_135.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_16_135.jpg,0,1,0,30.18972
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_16_238.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_16_238.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_16_238.jpg,0,1,0,30.19025
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_16_344.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_16_344.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_16_344.jpg,0,1,0,30.1903
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_16_441.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_16_441.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_16_441.jpg,0,1,0,30.1903
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_16_550.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_16_550.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_16_550.jpg,0,1,0,30.19029
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_16_649.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_16_649.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_16_649.jpg,0,1,0,30.19031
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_16_754.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_16_754.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_16_754.jpg,0,1,0,30.19055
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_16_858.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_16_858.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_16_858.jpg,0,1,0,30.19028
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_16_963.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_16_963.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_16_963.jpg,0,1,0,30.19031
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_17_060.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_17_060.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_17_060.jpg,0,1,0,30.19032
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_17_163.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_17_163.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_17_163.jpg,0,1,0,30.19029
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_17_268.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_17_268.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_17_268.jpg,-0.1,1,0,30.18768
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_17_362.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_17_362.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_17_362.jpg,-0.35,1,0,30.16348
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_17_466.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_17_466.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_17_466.jpg,0,1,0,30.18951
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_17_569.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_17_569.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_17_569.jpg,0,1,0,30.1902
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_17_665.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_17_665.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_17_665.jpg,0,1,0,30.19029
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_17_769.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_17_769.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_17_769.jpg,0,1,0,30.19032
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_17_867.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_17_867.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_17_867.jpg,0,1,0,30.1903
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_17_962.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_17_962.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_17_962.jpg,0,1,0,30.19039
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_18_068.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_18_068.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_18_068.jpg,0,1,0,30.19029
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_18_167.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_18_167.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_18_167.jpg,0,1,0,30.19013
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_18_264.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_18_264.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_18_264.jpg,0,1,0,30.19029
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_18_364.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_18_364.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_18_364.jpg,-0.25,1,0,30.17475
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_18_467.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_18_467.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_18_467.jpg,0,1,0,30.18904
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_18_567.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_18_567.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_18_567.jpg,0,1,0,30.1898
/home/sahil/How_to_simulate_a_self_driving_car/IMG/center_2019_08_24_17_12_18_666.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/left_2019_08_24_17_12_18_666.jpg,/home/sahil/How_to_simulate_a_self_driving_car/IMG/right_2019_08_24_17_12_18_666.jpg,0,1,0,30.19024
